peak,gene,distance_to_TSS,p_val,avg_log2FC,pct.1,pct.2,p_val_adj
chr18-19576542-19577501,Gm25392,129591,0.546238697211066,0.380065501655184,0.013,0.008,1
chr2-35348945-35349803,Gm13443,8535,0.546238697211066,0.435444343498784,0.013,0.008,1
chr5-92725612-92726492,Gm20500,9712,0.546238697211066,0.426045320178458,0.013,0.008,1
chr7-19405235-19406099,Klc3,1130,0.546238697211066,0.262204991166665,0.013,0.008,1
chr8-94942281-94943231,Gpr114,18586,0.546238697211066,0.362625312532763,0.013,0.008,1
chr9-55918332-55919257,Scaper,347,0.546238697211066,0.394900137519785,0.013,0.008,1
chr9-72661899-72662873,Nedd4,0,0.546238697211066,0.532730567103191,0.013,0.008,1
chrX-151169262-151170117,Gm15138,0,0.546238697211066,0.35295428111065,0.013,0.008,1
chrX-167233125-167234075,Tmsb4x,23809,0.546238697211066,0.371678094832205,0.013,0.008,1
chr10-125388988-125389768,Slc16a7,60024,0.546264522041984,-0.440660985689765,0.013,0.02,1
chr17-74338330-74339210,Spast,0,0.546493871230126,-0.651571404972686,0.006,0.012,1
chr19-5295097-5295948,Sf3b2,0,0.546493877511105,-0.739966224432063,0.006,0.012,1
chr9-15681544-15682415,Slc36a4,27322,0.546715770043339,0.453629889974905,0.025,0.018,1
chr7-99858556-99859460,Xrra1,0,0.546846980197808,-0.417700295170838,0.019,0.027,1
chr1-90650440-90651309,Gm9991,23851,0.546914520542006,0.187298051815571,0.013,0.008,1
chr1-121489960-121490869,Gm15392,2333,0.546914520542006,0.499505261171128,0.013,0.008,1
chr11-38937996-38938817,Gm23520,139718,0.546914520542006,0.309299337509815,0.013,0.008,1
chr11-65820662-65821332,Zkscan6,13486,0.546914520542006,0.34017543206417,0.013,0.008,1
chr11-87816781-87817687,Lpo,10601,0.546914520542006,0.173474525641444,0.013,0.008,1
chr12-88404796-88405655,Adck1,44241,0.546914520542006,0.503751970923211,0.013,0.008,1
chr13-67723921-67724761,Zfp65,4357,0.546914520542006,0.319336030218368,0.013,0.008,1
chr13-98925943-98926848,Tnpo1,0,0.546914520542006,0.513841312570381,0.013,0.008,1
chr14-101976040-101976979,Lmo7,246082,0.546914520542006,0.415025891474546,0.013,0.008,1
chr16-8637036-8637983,Pmm2,0,0.546914520542006,0.316282274762558,0.013,0.008,1
chr16-32867921-32868872,Fyttd1,8627,0.546914520542006,0.374055221270429,0.013,0.008,1
chr17-21535301-21536140,9330136K24Rik,0,0.546914520542006,0.287008303525943,0.013,0.008,1
chr19-6241135-6242076,Atg2a,0,0.546914520542006,0.272564221124282,0.013,0.008,1
chr3-53004496-53005429,Cog6,11807,0.546914520542006,0.342511635382008,0.013,0.008,1
chr3-93182984-93183875,Flg2,13402,0.546914520542006,0.0461047935042309,0.013,0.008,1
chr3-107348703-107349655,Rbm15,15413,0.546914520542006,0.330473398188282,0.013,0.008,1
chr4-64282199-64283079,Gm11217,5595,0.546914520542006,0.17243240973509,0.013,0.008,1
chr6-24455870-24456775,Iqub,58291,0.546914520542006,0.361309548951949,0.013,0.008,1
chr6-43020442-43021224,Gm17472,39751,0.546914520542006,0.3007650348352,0.013,0.008,1
chr6-148687511-148688418,4930528G23Rik,9510,0.546914520542006,0.393881378105263,0.013,0.008,1
chr9-34498399-34499323,Kirrel3,12504,0.546914520542006,0.390599544242982,0.013,0.008,1
chr17-24478552-24479435,Mlst8,0,0.547080086861685,-0.637759138494472,0.006,0.012,1
chr17-69105695-69106553,Epb4.1l3,50256,0.547080086861685,-0.766315357472764,0.006,0.012,1
chr18-57562657-57563575,4930511M06Rik,10259,0.547080086861685,-0.581376824372016,0.006,0.012,1
chr10-39959808-39960628,G630090E17Rik,0,0.547590749218506,0.0376510050595726,0.013,0.008,1
chr1-32553622-32554510,Gm5415,6327,0.547590757555246,0.137653232648458,0.013,0.008,1
chr1-97038277-97039100,Gm28901,12711,0.547590757555246,0.277183655871415,0.013,0.008,1
chr11-3714178-3715061,Gm16518,15851,0.547590757555246,0.258315757185279,0.013,0.008,1
chr12-40176684-40177584,Gm17056,21071,0.547590757555246,0.301746394205344,0.013,0.008,1
chr13-90136021-90136879,RP24-394J17.3,20274,0.547590757555246,0.0569848972261999,0.013,0.008,1
chr4-26929785-26930600,Gm11904,195908,0.547590757555246,0.233342276706248,0.013,0.008,1
chr5-140418722-140419503,Eif3b,0,0.547590757555246,0.262333491282124,0.013,0.008,1
chr6-94464270-94465176,Slc25a26,35137,0.547590757555246,0.19388511392541,0.013,0.008,1
chr6-145933788-145934664,Sspn,2146,0.547590757555246,0.147618005366883,0.013,0.008,1
chr8-123805367-123806336,Rab4a,0,0.547590757555246,0.141539713844311,0.013,0.008,1
chr1-69688631-69689653,Ikzf2,1385,0.547618808288281,0.453082191793987,0.025,0.018,1
chr2-12708927-12709781,RP23-272N6.1,11509,0.54761881200536,0.430150080085222,0.025,0.018,1
chr10-116319024-116319892,Ptprb,17649,0.547666600990134,-0.585248416562707,0.006,0.012,1
chr1-55382910-55383799,Gm8531,822,0.547666607259408,-0.669202930511198,0.006,0.012,1
chr14-59389884-59390806,Phf11c,4574,0.547666607259408,-0.588921098677298,0.006,0.012,1
chr5-21658389-21659271,Armc10,12575,0.547666607259408,-0.678415358494443,0.006,0.012,1
chr7-25805309-25806193,Gm26707,10460,0.547666607259408,-0.553853782902288,0.006,0.012,1
chr2-58199319-58200143,Cytip,3786,0.548070609426195,0.409156699561475,0.025,0.018,1
chr10-5805321-5806214,Fbxo5,0,0.548229749530074,-0.422348104776459,0.05,0.061,1
chr1-106713898-106714705,Bcl2,0,0.548253432150474,-0.447276362659681,0.006,0.012,1
chr13-28552980-28553834,Gm6081,41747,0.548253432150474,-0.376140312281586,0.006,0.012,1
chr16-55555664-55556548,Gm23003,38339,0.548253438413877,-0.555349709527426,0.006,0.012,1
chr6-54972053-54972971,Nod1,0,0.548253438413877,-0.438009183599732,0.006,0.012,1
chr9-75435657-75436521,Leo1,5002,0.548253438413877,-0.404565547995968,0.006,0.012,1
chr16-24237969-24238863,Lpp,154486,0.548267407805757,-0.0549147808859507,0.013,0.008,1
chr2-47088410-47089293,Gm25959,452690,0.548267407805757,-0.149162748692016,0.013,0.008,1
chr2-154173067-154173882,Bpifa5,10459,0.548267407805757,-0.0832920523097069,0.013,0.008,1
chr3-41408761-41409564,Gm25487,31902,0.548267407805757,0.0902455627747836,0.013,0.008,1
chr3-157189043-157189947,RP23-19A13.1,18912,0.548267407805757,-0.0301827754929329,0.013,0.008,1
chr4-13773459-13774373,Runx1t1,30022,0.548267407805757,0.234783069148218,0.013,0.008,1
chr4-88302141-88302985,Gm12652,46226,0.548267407805757,0.194309763653156,0.013,0.008,1
chr5-103817522-103818397,Gm24897,80481,0.548267407805757,0.196924622794588,0.013,0.008,1
chr9-56843391-56844346,Odf3l1,7616,0.548267407805757,0.0902156972802013,0.013,0.008,1
chr17-58918811-58919697,2610034M16Rik,71677,0.549427105853771,0.421773557146274,0.025,0.018,1
chr5-8422326-8423190,Dbf4,0,0.550447225344599,0.2051244929658,0.044,0.034,1
chr5-63906149-63907146,Gm15819,16754,0.551691605775327,0.373974490147411,0.025,0.018,1
chr10-88327138-88327999,Dram1,51080,0.552068968718712,0.4059467553463,0.031,0.024,1
chr12-12323382-12324245,Fam49a,61242,0.552145055434758,0.349684184839507,0.025,0.018,1
chr3-92998490-92999366,Lce3f,6263,0.552598688005203,0.349341384568962,0.025,0.018,1
chr10-116017702-116018640,Ptprr,0,0.553506501338807,0.319794971642047,0.025,0.018,1
chr2-27246908-27247822,Sardh,514,0.553506501338807,0.376901755099321,0.025,0.018,1
chr12-56636775-56637682,Nkx2-9,23490,0.554869586115227,0.328222230290555,0.025,0.018,1
chr13-92530441-92531372,Zfyve16,0,0.554869589788902,0.294373948982766,0.025,0.018,1
chr17-78196900-78197804,Crim1,2443,0.554869589788902,0.311499676356348,0.025,0.018,1
chr3-35932259-35933174,Dcun1d1,0,0.555720224074761,-1.13127930784007,0.013,0.019,1
chr17-17826631-17827512,Mir99b,2675,0.555744934952915,0.336037332014534,0.038,0.029,1
chr15-79833941-79834839,Npcd,0,0.555779222468219,0.309746505000191,0.025,0.018,1
chr6-88105682-88106529,Mir6376,1423,0.555779222468219,0.281153243252374,0.025,0.018,1
chr1-156036012-156036827,Tor1aip1,0,0.555779226136387,0.242212785702559,0.025,0.018,1
chr19-4942523-4943541,Peli3,0,0.555779226136387,0.35553557425296,0.025,0.018,1
chr6-128849607-128850516,Gm26656,5820,0.555779226136387,0.204121168115897,0.025,0.018,1
chr10-112138327-112139234,Caps2,24386,0.556234313449863,0.345776770934223,0.025,0.018,1
chr13-70637593-70638501,Ice1,0,0.556475095621814,0.367688014552214,0.031,0.024,1
chr18-58555318-58556189,Slc27a6,67,0.556689589781914,0.272353571778684,0.025,0.018,1
chr7-6343378-6344295,Zfp583,12092,0.557106134150707,-0.941530692384934,0.013,0.019,1
chr6-22355768-22356684,Fam3c,0,0.557145040339415,0.321167336196039,0.025,0.018,1
chr7-19668883-19669807,Clptm1,3852,0.557145040339415,0.337625045936155,0.025,0.018,1
chr6-25766843-25767720,Pot1a,41525,0.55714504399929,0.291178699425701,0.025,0.018,1
chr11-23894823-23895681,Papolg,0,0.557561672227786,0.354417381742368,0.038,0.029,1
chr14-61172433-61173300,Sacs,33975,0.558056492882694,0.310991608362806,0.025,0.018,1
chr8-19702892-19703823,Gm6483,20623,0.558493721829837,-0.802918970800794,0.013,0.019,1
chr15-88819009-88819895,Alg12,0,0.558578533680567,0.248859494441191,0.05,0.04,1
chr15-66286317-66287196,Gm27242,0,0.558956629035318,-0.905513904175778,0.013,0.019,1
chr10-51404870-51405711,Gp49a,74920,0.558968673627799,0.272760926168536,0.025,0.018,1
chr13-3917630-3918566,Net1,0,0.559381302294747,0.302254586358868,0.038,0.029,1
chr14-64949559-64950461,Hmbox1,0,0.559419718722982,-0.865256096623019,0.013,0.019,1
chr6-38433334-38434196,Ubn2,0,0.559419718722982,-0.825591414413074,0.013,0.019,1
chr6-59425951-59426805,Gprin3,0,0.559419718722982,-0.939664792951837,0.013,0.019,1
chr1-15805205-15806040,Terf1,0,0.559465196132402,-0.491014121678,0.031,0.04,1
chr18-84850836-84851740,Cyb5a,0,0.559784416900855,-0.524615134847112,0.031,0.04,1
chr13-21362412-21363289,Zscan12,0,0.559882994508468,-0.816904255652045,0.013,0.019,1
chr1-95762057-95762927,RP23-288O15.2,23860,0.560092813239303,0.334681454947731,0.031,0.024,1
chr8-69395107-69395993,Gm25661,3731,0.560109908569723,0.221873621960363,0.025,0.018,1
chr14-50807289-50808182,Rpph1,0,0.560227819742041,-0.710084565167416,0.019,0.026,1
chr16-75343053-75343952,Lipi,242108,0.560338295384542,0.313393788327956,0.025,0.018,1
chr18-60848563-60849467,Tcof1,0,0.560338295384542,0.244317514296884,0.025,0.018,1
chr16-8470448-8471338,Mettl22,0,0.560346456246974,-0.942714892249925,0.013,0.019,1
chr2-143914971-143915863,Dstn,0,0.560346456246974,-0.901014244859368,0.013,0.019,1
chr8-100772493-100773400,Gm5742,712376,0.560495484515556,0.324418049227203,0.031,0.024,1
chr5-12029778-12030668,Gm29066,58868,0.560621902895436,-0.637410891371525,0.019,0.026,1
chr6-21949328-21950027,Ing3,0,0.560795197048185,0.148792212108685,0.025,0.018,1
chr15-32765986-32766857,Sdc2,153865,0.560810100047864,-0.874885330401049,0.013,0.019,1
chr18-52409545-52410538,Srfbp1,55154,0.560810103793464,-0.801102129464695,0.013,0.019,1
chr2-97466004-97466966,Gm23317,193664,0.560810103793464,-0.73974040542575,0.013,0.019,1
chr14-118937294-118938206,Dnajc3,0,0.561301247520458,0.333100165333185,0.031,0.024,1
chr4-24966096-24966966,Gpr63,0,0.561568652490271,0.306250072455041,0.038,0.029,1
chr13-98814919-98815805,Fcho2,0,0.561581183119199,0.57908193967994,0.031,0.024,1
chr7-35585785-35586653,Ankrd27,0,0.561709541158778,0.230767620609682,0.025,0.018,1
chr2-121413270-121414142,Pdia3,0,0.561737955729082,-0.72325785552246,0.013,0.019,1
chr2-110229367-110230206,Gm22997,11363,0.561970030877456,-0.796836240471172,0.013,0.019,1
chr2-131159628-131160527,1700037H04Rik,0,0.562107570492744,0.307800197931282,0.031,0.024,1
chr2-48948938-48949833,Mbd5,0,0.562166983327025,0.128273182478394,0.025,0.018,1
chr9-14784290-14785170,Mre11a,0,0.562298687239533,0.287722004926044,0.038,0.029,1
chr3-155093017-155093902,Fpgt,0,0.562419236783089,-0.395692140742382,0.038,0.048,1
chr16-67620579-67621468,Cadm2,0,0.562510941727726,0.329327479975007,0.031,0.024,1
chr13-99352903-99353794,Mrps27,8116,0.562650350780764,0.248194273249718,0.05,0.04,1
chr5-34659688-34660725,Nop14,0,0.562663878732407,0.312959777026748,0.038,0.029,1
chr14-54686327-54687195,Acin1,0,0.563029180052442,0.291030232027988,0.038,0.029,1
chr11-38747317-38748188,Gm23520,50088,0.563082403567538,0.08275123203435,0.025,0.018,1
chr12-25095813-25096702,Id2,0,0.563540388606725,0.208633001534886,0.025,0.018,1
chr7-87110493-87111348,Vmn2r79,114027,0.563595879160637,-0.715536650230823,0.013,0.019,1
chr3-79567618-79568529,Fnip2,0,0.563835802051333,-0.526119488620322,0.025,0.034,1
chr15-11064272-11065138,Adamts12,0,0.56406082701026,-0.657269066117467,0.013,0.019,1
chr19-4096770-4097625,Cdk2ap2,0,0.56406082701026,-0.712575453858264,0.013,0.019,1
chr8-20121865-20122748,Gm21769,0,0.564186128826919,-0.460685778168883,0.025,0.034,1
chr17-47736775-47737415,Tfeb,0,0.564525955771238,-0.702847210877849,0.013,0.019,1
chr7-6155638-6156498,Zfp787,0,0.564570130963775,-0.714301654469768,0.019,0.026,1
chr9-48984759-48985665,Usp28,0,0.564691612309589,0.201856498482286,0.05,0.04,1
chr13-33004227-33005133,Serpinb9,976,0.564887088160628,-0.538440398897891,0.025,0.034,1
chr14-20347706-20348610,Ecd,0,0.564915409103969,0.216608880808869,0.025,0.018,1
chr15-84167404-84168269,Pnpla3,0,0.564991265305338,-0.729054678169833,0.013,0.019,1
chr6-71831142-71831877,Immt,0,0.564991265305338,-0.660827076389909,0.013,0.019,1
chr10-112059686-112060593,Glipr1l1,0,0.565832981295749,0.172154941513107,0.025,0.018,1
chr13-12565347-12566236,Ero1lb,0,0.565860004301741,-0.431729873800637,0.05,0.06,1
chr12-8232404-8233317,1110057K04Rik,24296,0.565922448417238,-0.679676378215804,0.013,0.019,1
chr14-34234735-34235635,Syt15,15139,0.565922448417238,-0.676812512768874,0.013,0.019,1
chr18-25486729-25487577,Gm16558,94927,0.565922448417238,-0.602814955712689,0.013,0.019,1
chr2-106973944-106974836,Arl14ep,0,0.566292033810487,0.143401788446096,0.025,0.018,1
chr18-43437743-43438600,Dpysl3,0,0.566292041017608,0.181923337582361,0.025,0.018,1
chr5-49089845-49090719,AC102446.1,161610,0.566292041017608,0.13924783185183,0.025,0.018,1
chr12-17544244-17545154,Odc1,0,0.566322050953371,0.262327125898036,0.038,0.029,1
chr7-121258545-121259424,Hs3st2,132871,0.566388303131379,-0.718581404943739,0.013,0.019,1
chr19-43752747-43753669,Cutc,0,0.566388310551507,-0.648943054163669,0.013,0.019,1
chr2-98664679-98665402,Gm10800,1898,0.566596119056514,-0.338526043320091,0.063,0.074,1
chr2-145167718-145168564,Slc24a3,0,0.566854364007142,-0.609229803015924,0.013,0.019,1
chr5-100415932-100416832,Sec31a,0,0.567320597505649,-0.643828034754733,0.013,0.019,1
chr15-39816805-39817859,Gm16291,19759,0.567553775710694,-0.660489187645949,0.013,0.019,1
chr4-86611652-86612548,Haus6,0,0.56776268424329,0.428910637508636,0.038,0.03,1
chr3-144380699-144381595,Lmo4,175478,0.567787010907479,-0.666346271675697,0.013,0.019,1
chr7-145283549-145284440,Tpcn2,0,0.567787010907479,-0.620193348033798,0.013,0.019,1
chr11-5485169-5485973,Gm11962,9472,0.567787014608552,-0.597009121922685,0.013,0.019,1
chr11-54860214-54861136,Lyrm7,0,0.567787014608552,-0.673650057509125,0.013,0.019,1
chr7-111122285-111123136,Eif4g2,39254,0.568134931703532,-0.581042610261838,0.019,0.026,1
chr11-3196358-3196947,Fau-ps2,0,0.568720399032235,-0.606392100280144,0.013,0.019,1
chr7-28436072-28436957,Gmfg,489,0.568924141895149,0.0866980698953843,0.069,0.056,1
chr5-86065203-86066026,Cenpc1,0,0.568942522909663,0.234453304905578,0.05,0.04,1
chr2-11777268-11778132,Ankrd16,0,0.569073149209571,0.193737470565377,0.038,0.029,1
chr6-82652484-82653320,Pole4,52044,0.569256784753398,0.240969699713329,0.038,0.029,1
chr10-14321368-14322222,RP24-435P22.1,7459,0.56965451608524,-0.651576507277123,0.013,0.019,1
chr4-134853268-134854098,Tmem57,0,0.569722737521588,-0.53979505917985,0.019,0.026,1
chr11-117654134-117655043,Tnrc6c,0,0.570121848973925,-0.586113797837168,0.013,0.019,1
chr6-17105497-17106399,Tes,40347,0.570121848973925,-0.551328518292389,0.013,0.019,1
chr12-29882778-29883671,Pxdn,54364,0.570589360887935,-0.556806264042578,0.013,0.019,1
chr7-119673234-119674139,Acsm4,15886,0.570607573277382,0.175668073362381,0.031,0.024,1
chr8-69996024-69996936,Gatad2a,0,0.570678748527731,0.192605676902181,0.05,0.04,1
chr12-37077047-37077952,Gm29007,28836,0.571021895076061,0.621867585736753,0.019,0.013,1
chr8-67481470-67482314,Nat1,8443,0.571057055366141,-0.581980775457217,0.013,0.019,1
chr7-43782223-43783102,Klk10,1168,0.571057062726007,-0.574607254545803,0.013,0.019,1
chr8-85299211-85300131,Vps35,0,0.571057062726007,-0.534775697684474,0.013,0.019,1
chr4-8647011-8647922,Gm11809,25659,0.571390736616166,-0.39680185845527,0.025,0.034,1
chr9-83924756-83925588,Bckdhb,0,0.571420283146113,0.21655912055681,0.031,0.024,1
chr2-147307497-147308406,Nkx2-2os,315,0.571758948250731,-0.564338546272295,0.013,0.019,1
chr19-4509886-4510794,Pcx,0,0.572095958028872,-0.41959532166389,0.025,0.034,1
chr13-19365467-19366312,Tcrg-C4,23280,0.572233537718605,0.20495561512456,0.031,0.024,1
chr16-24281985-24282896,Lpp,110453,0.57246125103499,-0.474181429414167,0.013,0.019,1
chr7-19131083-19131954,Fbxo46,11223,0.572506480939934,-0.48102523679936,0.019,0.026,1
chr18-62972502-62973391,Napg,4444,0.572900178388428,0.656366210889698,0.019,0.013,1
chr4-31418872-31419801,Gm11922,38399,0.572900178388428,0.52040364505257,0.019,0.013,1
chr13-107889855-107890756,Zswim6,0,0.572929677916348,-0.501943136021436,0.013,0.019,1
chr3-61002398-61003179,P2ry1,0,0.572929677916348,-0.499024728342964,0.013,0.019,1
chr1-155082989-155083886,Gm9530,0,0.573437367382916,0.537102065440453,0.019,0.013,1
chr10-81105730-81106620,Map2k2,0,0.573437367382916,0.593269959406392,0.019,0.013,1
chr5-76950872-76951765,Paics,0,0.573867076939039,-0.516284139683326,0.013,0.019,1
chr12-89811786-89812667,Gm23989,380449,0.573974795070985,0.576598385141235,0.019,0.013,1
chr18-44828455-44829196,Ythdc2,0,0.574269083251884,0.141661887841921,0.031,0.024,1
chr2-12002073-12002966,Gm13310,81025,0.574336048777039,-0.455227972989264,0.013,0.019,1
chr2-54085144-54086027,Rprm,0,0.574497651564717,0.376879724681704,0.044,0.035,1
chr3-90446263-90447134,Gm16048,4448,0.574512456417712,0.532153190470472,0.019,0.013,1
chr18-59174738-59175649,Chsy3,0,0.57459921626978,-0.579046572541489,0.025,0.033,1
chr1-151500496-151501384,Rnf2,0,0.574676606122525,0.121319525998122,0.031,0.024,1
chr8-27042137-27043026,Prosc,0,0.574781378849252,0.527540245340126,0.019,0.013,1
chr8-83165378-83166267,Gm10645,0,0.57489767817057,-0.460917874777264,0.019,0.026,1
chr1-36444874-36445818,Lman2l,0,0.575012583217798,-1.14143209840805,0.006,0.011,1
chr5-137740904-137741783,Nyap1,0,0.575012583217798,-1.14418817790042,0.006,0.011,1
chr1-18550848-18551710,Gm5252,156717,0.575012589514962,-1.34235406638365,0.006,0.011,1
chr11-58401788-58402705,Gm12252,5272,0.575012589514962,-1.31383900609962,0.006,0.011,1
chr12-28432237-28433124,1700022F17Rik,41100,0.575012589514962,-1.36748998882934,0.006,0.011,1
chr12-104426711-104427631,Gm24334,7310,0.575012589514962,-1.30539904105096,0.006,0.011,1
chr13-104947597-104948612,Gm4938,28817,0.575012589514962,-1.20463822908749,0.006,0.011,1
chr17-79354271-79355347,Gm17315,0,0.575012589514962,-1.35935972486796,0.006,0.011,1
chr18-13459836-13460699,Gm22251,250027,0.575012589514962,-1.39491188322231,0.006,0.011,1
chr2-114622138-114623021,Gm13972,31403,0.575012589514962,-1.25707332856341,0.006,0.011,1
chr2-117550259-117551168,Gm13982,132561,0.575012589514962,-1.19551561523845,0.006,0.011,1
chr3-30448406-30449325,RP24-120B18.6,39100,0.575012589514962,-1.34572644361643,0.006,0.011,1
chr3-30741032-30741940,Samd7,4352,0.575012589514962,-1.75450279820193,0.006,0.011,1
chr5-33393637-33394488,Uvssa,15087,0.575012589514962,-1.39709000110008,0.006,0.011,1
chr5-110107554-110108486,Gtpbp6,0,0.575012589514962,-1.16102808644872,0.006,0.011,1
chr5-132543020-132543875,Auts2,0,0.575012589514962,-1.20333576687969,0.006,0.011,1
chr6-126921266-126922175,Dyrk4,0,0.575012589514962,-1.16018284424349,0.006,0.011,1
chr6-148384220-148385025,Rps4l,29563,0.575012589514962,-1.42617750752314,0.006,0.011,1
chr7-138845755-138846633,Ppp2r2d,0,0.575012589514962,-1.6910048754574,0.006,0.011,1
